date,open,high,low,close,volume
2023-02-28,86.8202468488322,90.86754262778922,84.33265854921548,87.30933720216034,1690493
2023-03-01,87.80246705542069,89.65341116883181,83.40465082469547,87.15119177251597,4065333
2023-03-02,87.2002783879392,88.1221193144721,85.25231427803557,86.67126277130744,3717499
2023-03-03,84.1703646336928,86.88299799614776,82.8792615244586,84.18796125952196,4109244
2023-03-06,83.12351507257523,84.34781569479289,80.15889217554545,83.026102718792,1622605
2023-03-07,83.3574502011538,83.3574502011538,79.35965961998028,82.30585715708003,1725495
2023-03-08,83.60902234113944,84.94083737037002,82.86420095567331,84.10657276172822,2345766
2023-03-09,85.19247822855262,85.19247822855262,83.39036969789002,84.72892847974649,4586008
2023-03-10,81.66882150913452,83.18331156348754,80.42819514927938,81.83428441940241,3198611
2023-03-13,82.22823835669911,84.07095489876274,81.86740150501322,82.40762426474957,1761985
2023-03-14,82.71526402835046,84.82421007287404,80.93156680877408,81.81628562079347,3297574
2023-03-15,81.42303015180066,82.63559719958192,79.95223258887421,80.75645318435414,2880901
2023-03-16,82.45672292651336,83.24796405967338,80.78350756057296,81.7913424740725,4247248
2023-03-17,84.62770535814877,85.90075028660162,81.89537747826944,83.53714562590099,2960826
2023-03-20,85.16810501607605,85.33000237921296,83.24778143420949,85.15022019867558,3682712
2023-03-21,84.34613817062066,85.64771557356524,80.80040734052598,83.7748332063724,3844664
2023-03-22,83.04153500005422,85.6081175194485,82.46561621294641,83.29998716848465,3613275
2023-03-23,84.16760297341825,84.333084946507,81.39192511076998,83.895641532366,2378369
2023-03-24,85.4799878372806,88.28216151250207,84.06270749366853,85.59137907228069,3423970
2023-03-27,84.89970096339721,86.80088406527844,83.1630366957493,84.81743147725382,3090212
2023-03-28,85.04851272579012,85.88513536904844,82.28390011725158,84.5453352235281,2036548
2023-03-29,82.0595610383609,84.91480074359588,82.0106990825263,82.73652842653615,3241984
2023-03-30,82.5121079004378,84.27263667274059,78.8955313411688,80.82101917905592,1152999
2023-03-31,81.35940732930567,83.97940822678139,80.40568986842193,82.18621493676623,1348619
2023-04-03,83.46239624771695,86.38772494105841,82.3824145944142,84.48824287181093,1061367
2023-04-04,85.38639215402105,85.70927980895175,82.4765833586986,84.40884415170444,1753315
2023-04-05,86.84529327172949,87.15418215579318,82.32434368210704,86.16317158634513,1405804
2023-04-06,87.37396593144751,89.28966807053216,85.64915199862898,86.83203002451584,4005334
2023-04-07,86.30063572366109,86.74279817709159,84.50191278281449,85.76175558378418,3854190
2023-04-10,86.41649784723779,88.21747663400325,85.23710290427013,86.42708237569455,2284382
2023-04-11,88.37143394880584,90.52902553175961,87.88342624912092,89.17152939441803,4001738
2023-04-12,89.21980544472864,91.36228964225464,87.93742431475792,89.15222399520917,4853321
2023-04-13,91.40896100028931,94.17988742155354,89.09724656281134,92.03216760156174,2093314
2023-04-14,88.23001603115479,90.03211707095363,84.3892087573391,87.37797614312215,3654837
2023-04-17,88.73990324368408,90.19475128918538,87.60040775347805,88.87059401216376,4490061
2023-04-18,88.33470100041954,90.6109930105494,88.02995056139524,89.06997111515908,4484239
2023-04-19,88.29849578516988,89.48783328873849,86.39393088619569,88.58318961467606,2042377
2023-04-20,89.15693522000213,90.17160873503596,87.50480678623809,88.79029217526721,3299484
2023-04-21,84.891396270727,87.40222766989649,83.12485892703346,85.37266293306325,1382729
2023-04-24,84.34169226475741,87.38548439504339,83.16753010469114,85.04091602085742,2911627
2023-04-25,85.90213342339571,86.61694199407933,85.27833489064824,85.69330978634225,4257181
2023-04-26,88.52449630487907,90.84226730425493,85.17543385427246,88.3081708068447,2068392
2023-04-27,86.9979807545055,90.37547021154654,84.12209504682036,87.44125824564043,1959744
2023-04-28,85.67626644797176,88.15927130400186,84.88760874414308,86.08174443842118,1923780
2023-05-01,85.46270071622493,88.57038758997064,83.89011995493598,85.26484369983139,3866451
2023-05-02,85.62553535387504,87.9490615048553,84.89764031124577,86.88368438273741,2465291
2023-05-03,86.26902924002191,88.161499462771,85.45790508569458,87.50056803752376,4103232
2023-05-04,85.9993472859077,86.81335193779856,84.31880011092855,86.62167570939387,3468152
2023-05-05,87.37233304855232,90.62033505195173,84.04792167790771,87.55922572191669,1213567
2023-05-08,88.04616095456919,90.10309068690229,86.17311424450429,87.77326722619041,4660661
2023-05-09,90.85598474682747,91.2759569363987,88.45907934800599,89.53502420093174,3693075
2023-05-10,89.08837413604365,90.34471100802948,87.78254428911956,88.33079655910352,2942811
2023-05-11,87.6573014374307,88.56552453734314,86.68350928756597,87.79772382625978,3313336
2023-05-12,87.13888564868293,91.0301748697327,85.44122209114809,87.15545931202425,1298090
2023-05-15,83.83471890525871,86.48680107535519,81.47032592757121,84.68369784319792,1317348
2023-05-16,85.21354250489652,87.0271439883101,83.96589129875629,85.2293211250218,2231534
2023-05-17,85.47089119539278,88.05480602532204,83.8121307707641,85.71832454432759,4086308
2023-05-18,86.0467611928341,87.89792635912553,84.06865219508246,85.76996559466451,2326283
2023-05-19,84.70464462488607,87.31063830156492,82.68794772352547,85.41119243799015,1092324
2023-05-22,83.50026136510645,84.0735851223568,79.30837567312058,83.06884620790534,3320688
2023-05-23,83.6773173408109,84.45096298885373,81.20335236146767,82.41412399256663,2805808
2023-05-24,81.80303504997401,85.07117244291696,80.65507124290788,81.89210102061847,2320567
2023-05-25,80.95278344998214,83.32626273046301,78.17441469976812,80.6288877564664,1026155
2023-05-26,80.96435644561957,83.2986760657257,78.25292241806714,80.40941569443441,1341815
2023-05-29,80.7769798336178,82.30981868938699,77.98260802073939,81.10237918208279,2689755
2023-05-30,84.45124898697838,85.1138066941899,82.08514272800723,84.26242323152526,1460494
2023-05-31,84.61008668435032,86.18500723437866,83.21140398664211,84.59943358461422,3246533
2023-06-01,85.16196069757117,86.82784628671781,82.87475941716686,85.07885898742241,4277419
2023-06-02,84.3377466880391,87.62466532899366,82.35252924528358,84.99476453364913,4622138
2023-06-05,81.85581192126278,82.08742772397494,79.52759098061584,81.8357538353916,3540476
2023-06-06,82.24080440672881,84.72162274779404,79.78149160991762,81.83327609012979,1034707
2023-06-07,83.162432724268,83.48282252373848,79.45904657350005,81.97288839421046,1937841
2023-06-08,86.98192999543389,87.51079368838882,83.42494437057928,86.15546574744086,2567053
2023-06-09,87.71645199057197,87.71645199057197,82.96338898516801,85.86756660964113,2916545
2023-06-12,85.76697836139788,86.72850644549327,84.14091317186875,86.43019838228363,4867592
2023-06-13,87.16721423651852,88.8530102430057,84.8295564003669,86.41341220892556,4848702
2023-06-14,84.61411344623929,86.21037323565257,82.64616555464093,84.45926413733804,3843940
2023-06-15,88.34834836814488,88.34834836814488,83.682958770205,86.45515093700851,1353299
2023-06-16,87.0992807946529,88.42802431869579,86.77020233038036,87.80903975739878,4932441
2023-06-19,88.50441334812778,90.73927484719923,87.1397645682809,89.25389782314646,2207068
2023-06-20,87.16347526790015,90.90640826303564,86.28021077882603,87.68907714717807,2522688
2023-06-21,88.31283737577814,91.79956875095885,88.31283737577814,90.2292117461327,1170102
2023-06-22,87.3169663123878,88.21459949935785,84.90069125164435,87.77846600536536,1394274
2023-06-23,88.18466336494798,90.41804182587755,86.91222914615497,88.85922274762798,1217285
2023-06-26,93.02472063740483,94.48940851200261,90.98419418073753,92.88502732773718,2386980
2023-06-27,91.41992657325385,91.74348100182011,90.52533179636829,91.10855763309834,2208052
2023-06-28,91.81848696074613,91.88115650985482,87.65240954064276,90.12754033095422,3855994
2023-06-29,91.21124286574202,91.95090613649802,87.9622496747927,90.35251106220713,4119940
2023-06-30,88.97572275173408,91.90489454808568,85.766225260529,89.49200540242629,4306656
2023-07-03,86.0227056023738,90.14354460267718,85.33366078336452,86.80255246885889,2713136
2023-07-04,87.39293280854108,89.6841561262403,85.03524756843804,86.96513463872674,3947762
2023-07-05,84.05496710917956,86.65408819859579,83.26352104788603,85.17953562407456,3393293
2023-07-06,87.6088444587018,87.6088444587018,82.95538530336437,86.03318220172486,4040267
2023-07-07,85.50458207863363,88.37271105539818,82.89823741235593,84.50786244380741,4789289
2023-07-10,86.8029378636572,89.00800384387163,85.22453298312014,87.2121158770376,4842323
2023-07-11,84.42794210634695,87.62947190383049,83.65934589222124,85.89951638180574,2297076
2023-07-12,86.54676145727873,87.07789365858315,83.5235202094118,85.39068062222263,2738993
2023-07-13,86.73532654468033,88.74348919485675,85.48575091398226,86.83478697530728,2180887
2023-07-14,85.81486186398044,86.33856358954627,82.90578523420467,84.76561920254602,2807610
2023-07-17,83.83633214101218,86.40986437591376,82.57612865321663,85.19470000166561,1245546
2023-07-18,86.97061435661676,88.76646407732697,86.6432869529088,87.4950377592698,4342461
2023-07-19,84.77365745881973,86.43683197498197,82.96111082202356,84.76921241586716,3748385
2023-07-20,85.16536086301493,86.36528348992998,84.01884151365729,85.12536845946825,4715288
2023-07-21,85.2264588617174,86.71372334905907,82.87643196517331,85.61176786841611,2924401
2023-07-24,87.54635185799053,88.83713265612064,86.58959614692645,87.00444473283277,2896220
2023-07-25,84.01426351237136,86.4027853391143,83.69711986621544,84.92089635062545,4138744
2023-07-26,82.63111052418485,85.64844465777279,80.78181067834093,82.74892802176288,1146470
2023-07-27,83.75971168588228,84.20366878526458,80.6761891075767,83.65907347496126,3741470
2023-07-28,84.63270583620455,86.80258552717932,82.57092106094342,84.19955064956025,2367223
2023-07-31,85.26724558982315,87.41304876257938,83.44152173876886,84.66475857133152,2055146
2023-08-01,84.33679660046917,85.35867111590275,81.98559759688978,85.29607213033127,3428081
2023-08-02,82.89443051721281,85.58116294622947,82.89443051721281,84.18593893619989,4679126
2023-08-03,85.70137066312678,85.99828797040061,84.45196801241171,84.62019800655244,4644843
2023-08-04,85.44322031010199,85.66478531316793,83.08229926600883,85.16022096320846,1079141
2023-08-07,83.36548616916659,85.02073397653078,82.73598409256809,83.99417123233286,1012115
2023-08-08,88.58436213832245,88.58436213832245,86.37748146244712,87.2312725311816,4184790
2023-08-09,88.20782102311527,91.41187666611988,85.71968288571841,88.10590483990131,3906495
2023-08-10,87.08959895096555,88.60139572521906,84.14318371198621,86.07452450725516,4774077
2023-08-11,87.31475943019734,90.11046867097966,86.00292027528009,87.25584560830106,2343276
2023-08-14,87.37847245308802,87.94431723535229,84.9980185273416,85.6141800150237,3487631
2023-08-15,88.54348105302306,88.54348105302306,84.51655375609496,87.01605273979945,2574833
2023-08-16,88.87863448817808,90.41512196615777,86.73912118447396,89.10046269642113,3927337
2023-08-17,88.54577913170479,89.87679836786056,86.02686753537508,87.6937719179538,3048891
2023-08-18,90.02176071643082,90.14027132695479,86.00390186587192,89.44450737759092,3494838
2023-08-21,91.46601898168694,92.67905583541477,89.3920152074973,90.23108783882012,2170439
2023-08-22,90.88719619249719,93.38763429279469,90.88719619249719,91.7727328219113,1796657
2023-08-23,96.02304103267836,96.91867552703518,94.1212511640952,95.36876224690106,4646804
2023-08-24,95.95429138062988,97.52336265697159,93.09362160521518,94.94932448023283,1647296
2023-08-25,91.92975095097452,95.86273184350532,91.4762841116107,93.57550022301463,2549302
2023-08-28,90.88319981071719,93.47890328587785,90.35389906519427,91.97145993967641,4122951
2023-08-29,88.68218196385823,93.38834984932267,88.39898853627689,90.52826344193356,4824284
2023-08-30,90.19034370858009,91.26501002634943,89.75711634857765,90.43397902874368,2678687
2023-08-31,91.75233279628496,93.48174372740594,87.96143794993844,91.09866140623076,1800101
2023-09-01,93.02690579008079,94.02657280696283,89.89228725671619,91.64999561767299,2959406
2023-09-04,93.29451011289984,94.80136761585801,90.31932233448948,93.2254349315919,2683541
2023-09-05,94.81575504016142,95.46651315439152,91.11064026347564,93.29631672257217,2819822
2023-09-06,94.77012067803341,96.81600027704327,93.73549765751625,96.09634777496697,2044257
2023-09-07,94.00778569540631,98.43329419713083,93.17920255112193,95.6368469519386,3145472
2023-09-08,100.97832866800447,102.86832514182275,98.56142207539796,101.03445098061702,1964918
2023-09-11,102.75096062276472,103.8699483268857,99.65280560517625,102.35783952686131,1496758
2023-09-12,100.63546721943715,103.73776870157725,97.31697655662865,100.66838049284969,2195225
2023-09-13,96.5463085363462,99.86180180685881,96.41905659937684,98.58448569776968,2173930
2023-09-14,99.50140393043178,100.17927305307045,96.89225757734083,99.59015871923322,3709449
2023-09-15,97.90166648353558,99.63544794144505,97.30074442884106,99.19564339748534,4927453
2023-09-18,101.3468212046359,103.2961832672711,97.2093871802325,100.67264414263136,1448625
2023-09-19,102.05359714271393,102.41250243476486,100.33498159216907,101.68083697773696,1028625
2023-09-20,100.62885391662462,105.39787357786078,97.722485004184,101.58361780660898,3833552
2023-09-21,99.41415303471814,100.00951829033392,97.96922409231482,99.9276481598844,4431961
2023-09-22,95.96665909473036,100.57937511775134,95.96665909473036,96.99403300777414,4182215
2023-09-25,96.11949670061303,98.30633308419037,94.13297514679564,96.17978131930329,2507630
2023-09-26,98.8252594797148,99.75340073895532,96.59914603280879,97.89026810142595,2276647
2023-09-27,97.38993300403965,99.79069823487221,95.56544564380357,98.35948809725662,1488011
2023-09-28,96.47096110982966,98.29000344023524,94.69383354450792,95.98714126891848,4458010
2023-09-29,95.85735213692627,98.25945177926626,94.8709652397483,96.36835266865181,2222471
2023-10-02,96.39206410479336,100.17768247258718,96.39206410479336,97.16243868428462,3527576
2023-10-03,95.40549515349836,97.52696797525324,94.02955050028265,95.50771740722371,1316205
2023-10-04,94.85744395136811,97.91077906259864,94.85744395136811,95.84972082729307,4045315
2023-10-05,95.47780909800154,97.58044978853589,95.47780909800154,96.009364276386,4144480
2023-10-06,92.76182834242583,95.71073888954093,91.29481767556904,93.88647365446391,1101376
2023-10-09,96.4667903784648,96.79136833307871,91.97241326037975,94.60800316257927,4570834
2023-10-10,95.7566748054073,96.00035478013345,93.40120071446955,95.72291950393918,2914142
2023-10-11,97.18311061142106,98.50583474621776,96.85691845866684,97.86791739356495,3930639
2023-10-12,100.21644950927887,102.74579602235953,98.05012757078077,100.0024643253834,3864781
2023-10-13,97.22399369612866,99.44630186421934,95.39016626795002,97.33332632328681,2330228
2023-10-16,95.36129656989417,97.30809491391828,94.76811094034821,95.57248270218514,4617860
2023-10-17,97.20367602670908,98.56034320043355,93.22568299071709,96.61032756599586,1158056
2023-10-18,98.39676184323157,99.94958044490151,94.8470567551338,97.65700251974343,1634457
2023-10-19,98.19381069757186,100.15902106902516,96.96128837374083,98.71750821152654,4940285
2023-10-20,106.0639404480354,107.98149574556507,104.51596746385773,106.67821305761494,3657499
2023-10-23,107.66025183530036,110.32776275072733,105.57308189626752,107.95718991836804,1462785
2023-10-24,107.94887988303715,111.62114580580614,107.94887988303715,110.49232612348226,2676273
2023-10-25,110.96981565366426,115.3906379296793,110.70205933502568,112.67708883280443,2983167
2023-10-26,115.77285212418822,115.77285212418822,112.70639301279245,114.2117214926991,2548229
2023-10-27,115.41847007941746,116.99022376348097,112.41693291824559,113.55059938111098,4129918
2023-10-30,115.05778322670979,118.1970523361039,113.36236848062543,115.34503393103661,3627144
2023-10-31,114.2878698437072,116.19630030984557,109.31729831357804,113.63271252732179,1978080
2023-11-01,113.50452714061866,116.52732495899158,110.16416480520297,113.15234030654491,3825896
2023-11-02,115.567193922388,116.22485512276587,110.51337061603242,112.11529754299426,1742488
2023-11-03,113.61309897488758,115.7419998282562,109.46476787530251,112.35519836233038,3732719
2023-11-06,117.58699510332276,117.92495307286056,113.73528262675983,117.73760220833486,3038540
2023-11-07,112.39413812604879,114.29599584745716,110.15964122592895,113.47847080597482,1682568
2023-11-08,113.25517319513676,116.68715378490579,112.73353904214267,115.1042613663156,3739956
2023-11-09,111.73350206571703,113.76585241146594,109.99787147360747,111.50662662894489,3619980
2023-11-10,109.67847462371941,113.2967252594792,107.53242676264804,110.51435073918132,3575518
2023-11-13,111.39692776510446,114.44409540136975,110.29939582806637,113.00413324213949,1721384
2023-11-14,112.47413381699025,115.68164695519111,109.92855857220235,113.20609372230888,4054538
2023-11-15,109.64860009244495,112.22709519118585,107.92644743952393,110.8474686769779,3516291
2023-11-16,111.17212777039123,111.17212777039123,105.99361275793427,109.32761604152242,1519777
2023-11-17,111.85671714699414,111.85671714699414,109.25504344127005,110.8791623693732,4521916
2023-11-20,109.31721868736459,110.50312017188136,105.69916277703635,109.32593485201639,3329701
2023-11-21,111.4809604986997,111.4809604986997,107.44098873591038,109.85516541684515,4699181
2023-11-22,110.09544164487772,111.13697371428212,105.52712064163035,110.01032851546772,4737219
2023-11-23,107.70457939074815,111.95776599455587,107.21621092961841,108.64028096699552,3582117
2023-11-24,115.18477082017513,115.18477082017513,109.21798406359339,113.45668473766383,3887698
2023-11-27,115.58129595572663,120.28722325250918,112.43499868770509,114.96175550889302,1982469
2023-11-28,109.30804859311041,113.20768812728821,108.9641665563833,110.4537256143556,1036321
2023-11-29,110.71070593658908,113.34529336575164,109.24013146282914,110.92183308739374,3432593
2023-11-30,108.55915962287861,110.76842537417703,107.67859621955823,109.51812027476835,4390742
2023-12-01,109.91575289143228,114.46666354127905,108.75507756001687,111.4569797069611,1156498
2023-12-04,110.77569795142081,111.32250108040458,106.9900911292605,109.75913350057323,4163500
2023-12-05,111.65432349697606,111.88724551561887,107.99963488519145,109.56232228360734,2938762
2023-12-06,109.18120022398314,115.77920568198694,108.54220290944416,110.72983174531765,3887296
2023-12-07,113.35475150582604,114.86629616458048,108.05099735905326,112.72017161608268,1394583
2023-12-08,109.3851102748572,113.56887381397743,105.997397256411,110.10147735576584,3335541
2023-12-11,108.88902890220743,110.84106245029258,106.75617615014868,109.4220514904535,3736582
2023-12-12,107.79938739115615,110.57268362020005,106.23174251495202,108.44178996625209,4761752
2023-12-13,106.16234703729774,111.1256327034922,104.81728367894284,107.08757379032016,2100500
2023-12-14,111.04562243097209,112.51572094833597,108.09097762880131,110.99176741853589,2576590
2023-12-15,111.02012019017101,116.2184222766465,110.856384578249,111.95037193609659,2399872
2023-12-18,109.51252253716389,112.17446648434104,107.31389387397942,109.21713733432188,2076299
2023-12-19,111.24029907347088,112.89613221371198,110.92735881400522,111.29621218636181,2961977
2023-12-20,115.90211623700544,119.23804950497123,113.3923145856574,116.17972542175548,3855622
2023-12-21,117.5860708491393,122.19033591762151,115.52177076921328,118.66301323756707,1664468
2023-12-22,114.50469703215079,118.18846979596688,113.42206021210744,115.16895856687867,3305938
2023-12-25,114.97803359986978,114.97803359986978,110.03752012616992,114.1160112635228,4705659
2023-12-26,117.68957813133328,118.59354954620481,116.19633758004433,117.10298913155144,3783836
2023-12-27,114.38577884587545,117.53938068431192,114.38577884587545,115.51500180454492,2938904
2023-12-28,116.7190337567218,118.84848151596123,114.00942689557276,116.6032091009174,4360160
2023-12-29,119.37326439914035,121.58804928529536,114.87270497242972,118.48299840573485,2028400
